AÑO;PERIODO;FECHA DE REPORTE DE LA INFORMACIÓN;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DICTRITO;COD_CENTRO;NOMBRE DE CENTRO DE ATENCIÓN;N° DE CASOS - MUJERES;N° CASOS - VINCULO RELACIONAL - PAREJA;N° CASO - VINCULO RELACIONAL - EX PAREJA;N° CASOS - VINCULO RELACIONAL - FAMILIAR;N° CASOS - VINCULO RELACIONAL - CONOCIDO;N° CASOS  - VINCULO RELACIONAL - DESCONOCIDO;N° CASOS - VINCULO RELACIONAL - OTROS;N° CASOS DE TENTATIVA FEMINICIDIO - 0_5 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 6_11 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 12_17 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 18_29 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 30_59 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 60_MÁS - MUJERES
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;020501;ANCASH;BOLOGNESI;CHIQUIAN;CEM195;BOLOGNESI;1;0;1;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;021501;ANCASH;PALLASCA;CABANA;CEM197;PALLASCA;1;0;0;0;0;0;1;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;CEM198;EL PORVENIR;1;0;1;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;021601;ANCASH;POMABAMBA;POMABAMBA;CEM211;POMABAMBA;1;0;0;1;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;110401;ICA;PALPA;PALPA;CEM215;PALPA;1;0;1;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;061301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;CEM221;SANTA CRUZ;1;0;1;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;081001;CUSCO;PARURO;PARURO;CEM230;PARURO;1;1;0;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;010301;AMAZONAS;BONGARA;JUMBILLA;CEM232;BONGARA;1;0;0;1;0;0;0;0;0;0;0;0;1
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;160801;LORETO;PUTUMAYO;PUTUMAYO;CEM233;PUTUMAYO;1;1;0;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;080105;CUSCO;CUSCO;SAN SEBASTIAN;CEM237;SAN SEBASTIAN;1;1;0;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040107;AREQUIPA;AREQUIPA;JACOBO HUNTER;CEM239;JACOBO HUNTER;2;0;2;0;0;0;0;0;0;1;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;CEM240;FLORENCIA DE MORA;1;0;0;0;0;1;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150115;LIMA METROPOLITANA;LIMA;LA VICTORIA;CEM241;LA VICTORIA;1;0;1;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;COM001;CERRO COLORADO;4;3;1;0;0;0;0;0;0;0;1;3;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;140105;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;COM002;DE FAMILIA JOSE LEONARDO ORTIZ;1;1;0;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;COM003;EL MILAGRO;1;0;1;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150143;LIMA METROPOLITANA;LIMA;VILLA MARIA DEL TRIUNFO;COM005;VILLA MARIA DEL TRIUNFO;3;1;2;0;0;0;0;0;0;0;1;2;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;050104;AYACUCHO;HUAMANGA;CARMEN ALTO;COM006;CARMEN ALTO;3;1;2;0;0;0;0;0;0;0;1;2;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150108;LIMA METROPOLITANA;LIMA;CHORRILLOS;COM008;CHORRILLOS;10;5;4;1;0;0;0;0;0;0;6;3;1
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;230104;TACNA;TACNA;CIUDAD NUEVA;COM009;CIUDAD NUEVA;1;0;1;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150140;LIMA METROPOLITANA;LIMA;SANTIAGO DE SURCO;COM010;SAGITARIO;3;3;0;0;0;0;0;0;0;0;3;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150132;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;COM011;CANTO REY;1;0;1;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;070103;CALLAO;CALLAO;CARMEN DE LA LEGUA;COM012;CARMEN DE LA LEGUA REYNOSO;1;1;0;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;COM013;DE FAMILIA CAJAMARCA;1;0;0;0;0;0;1;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;080108;CUSCO;CUSCO;WANCHAQ;COM014;DE FAMILIA CUSCO;4;0;4;0;0;0;0;0;0;0;1;3;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150111;LIMA METROPOLITANA;LIMA;EL AGUSTINO;COM015;DE FAMILIA EL AGUSTINO;5;3;2;0;0;0;0;0;0;0;3;1;1
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120101;JUNIN;HUANCAYO;HUANCAYO;COM016;HUANCAYO;1;0;1;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;160101;LORETO;MAYNAS;IQUITOS;COM017;IQUITOS;3;1;2;0;0;0;0;0;0;0;2;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150117;LIMA METROPOLITANA;LIMA;LOS OLIVOS;COM018;LAURA CALLER;2;1;1;0;0;0;0;0;0;0;2;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150135;LIMA METROPOLITANA;LIMA;SAN MARTIN DE PORRES;COM019;SAN MARTIN DE PORRES;3;2;1;0;0;0;0;0;0;0;2;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;060102;CAJAMARCA;CAJAMARCA;ASUNCION;COM021;ASUNCION;1;0;1;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150110;LIMA METROPOLITANA;LIMA;COMAS;COM022;DE FAMILIA COLLIQUE;1;0;1;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;230110;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;COM023;GREGORIO ALBARRACIN;1;1;0;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;200601;PIURA;SULLANA;SULLANA;COM024;NUEVA SULLANA;2;1;1;0;0;0;0;0;0;0;2;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120604;JUNIN;SATIPO;MAZAMARI;COM026;MAZAMARI;2;1;1;0;0;0;0;0;0;0;1;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150137;LIMA METROPOLITANA;LIMA;SANTA ANITA;COM028;SANTA ANITA;2;1;1;0;0;0;0;0;0;0;0;2;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;211101;PUNO;SAN ROMAN;JULIACA;COM029;SANTA BARBARA;5;3;1;0;0;0;1;0;0;0;5;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;210101;PUNO;PUNO;PUNO;COM030;PUNO;2;1;1;0;0;0;0;0;0;0;0;2;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;021801;ANCASH;SANTA;CHIMBOTE;COM031;CHIMBOTE;1;0;1;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;240101;TUMBES;TUMBES;TUMBES;COM032;DE FAMILIA TUMBES;2;1;1;0;0;0;0;0;0;0;0;2;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;090101;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;COM033;HUANCAVELICA;2;1;1;0;0;0;0;0;0;0;2;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150121;LIMA METROPOLITANA;LIMA;PUEBLO LIBRE;COM034;PUEBLO LIBRE;5;1;3;1;0;0;0;0;0;1;3;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150119;LIMA METROPOLITANA;LIMA;LURIN;COM036;LURIN;2;2;0;0;0;0;0;0;0;0;1;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150130;LIMA METROPOLITANA;LIMA;SAN BORJA;COM037;SAN BORJA;2;0;0;0;1;0;1;0;0;0;2;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;100102;HUANUCO;HUANUCO;AMARILIS;COM038;AMARILIS;6;3;3;0;0;0;0;0;0;0;4;2;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150605;LIMA PROVINCIA;HUARAL;CHANCAY;COM039;CHANCAY;3;1;2;0;0;0;0;0;0;0;2;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;110101;ICA;ICA;ICA;COM040;ICA;4;3;1;0;0;0;0;0;0;0;1;3;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;220805;SAN MARTIN;RIOJA;PARDO MIGUEL;COM041;NARANJOS;1;1;0;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040112;AREQUIPA;AREQUIPA;PAUCARPATA;COM044;CAMPO MARTE;1;0;1;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;110201;ICA;CHINCHA;CHINCHA ALTA;COM045;CHINCHA;2;1;1;0;0;0;0;0;0;1;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150135;LIMA METROPOLITANA;LIMA;SAN MARTIN DE PORRES;COM046;CONDEVILLA;2;2;0;0;0;0;0;0;0;0;0;2;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150801;LIMA PROVINCIA;HUAURA;HUACHO;COM047;HUACHO;2;0;2;0;0;0;0;0;0;2;0;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150716;LIMA PROVINCIA;HUAROCHIRI;SAN ANTONIO;COM048;JICAMARCA;3;3;0;0;0;0;0;0;0;0;0;3;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;190306;PASCO;OXAPAMPA;PUERTO BERMUDEZ;COM049;PUERTO BERMUDEZ;1;1;0;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;200115;PIURA;PIURA;VEINTISEIS DE OCTUBRE;CCS001;SANTA JULIA;2;1;1;0;0;0;0;0;0;0;0;2;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150115;LIMA METROPOLITANA;LIMA;LA VICTORIA;COM059;APOLO;7;1;6;0;0;0;0;0;0;0;4;3;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;020801;ANCASH;CASMA;CASMA;COM060;CASMA;5;2;3;0;0;0;0;0;0;1;1;3;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120801;JUNIN;YAULI;LA OROYA;COM061;LA OROYA;1;1;0;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150125;LIMA METROPOLITANA;LIMA;PUENTE PIEDRA;COM063;PUENTE PIEDRA;1;1;0;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150131;LIMA METROPOLITANA;LIMA;SAN ISIDRO;COM069;SAN ISIDRO;4;3;1;0;0;0;0;0;0;0;3;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;021809;ANCASH;SANTA;NUEVO CHIMBOTE;COM071;SECTORIAL BUENOS AIRES;2;0;2;0;0;0;0;0;0;0;1;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;210201;PUNO;AZANGARO;AZANGARO;COM074;AZANGARO;1;1;0;0;0;0;0;0;0;0;0;0;1
